,area_fips,own_code,industry_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
4571,47033,5,1026,2020,18,176,2547238,1518158,10458,278,14480,,0.76,0.51,0.39,0.52,0.32,0.76,0.76,,1,5.9,-2,-1.1,296255,13.2,58857,4.0,3187,43.8,34,13.9,1816,14.3
4572,47035,3,1026,2020,1,0,0,0,0,0,0,N,1.79,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4573,47035,5,1026,2020,119,1706,32261198,13333600,136489,364,18907,,1.12,1.09,1.39,1.11,1.16,1.28,1.28,,4,3.5,-140,-7.6,-3007714,-8.5,-1063344,-7.4,-27665,-16.9,-3,-0.8,-201,-1.1
4574,47037,2,1026,2020,1,0,0,0,0,0,0,N,0.44,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4575,47037,5,1026,2020,3277,49633,1908557985,517473561,5732537,739,38454,,1.51,1.12,1.6,1.5,1.99,1.42,1.42,,105,3.3,-18748,-27.4,-695443121,-26.7,-123335558,-19.2,-1519810,-21.0,7,1.0,373,1.0
4576,47039,5,1026,2020,24,231,3456856,1925590,24221,288,14981,,1.2,0.77,0.72,0.88,1.3,0.94,0.94,,2,9.1,-3,-1.3,267585,8.4,80184,4.3,-980,-3.9,26,9.9,1361,10.0
4577,47041,5,1026,2020,40,488,9588601,4136218,54128,378,19662,,1.32,0.98,1.18,1.05,1.64,1.2,1.2,,-2,-4.8,-16,-3.2,-632797,-6.2,117567,2.9,-8681,-13.8,-12,-3.1,-639,-3.1
4578,47043,5,1026,2020,123,1842,31752307,15109593,125466,331,17234,,1.26,1.17,1.17,1.19,1.27,0.99,1.0,,-4,-3.1,-261,-12.4,-1660246,-5.0,-1968724,-11.5,-46945,-27.2,25,8.2,1343,8.5
4579,47045,3,1026,2020,1,0,0,0,0,0,0,N,2.68,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4580,47045,5,1026,2020,77,1307,21043724,10474476,104432,310,16098,,1.09,0.97,0.88,1.07,0.97,0.9,0.9,,4,5.5,-110,-7.8,-121277,-0.6,-459509,-4.2,9281,9.8,23,8.0,1157,7.7
4581,47047,3,1026,2020,1,0,0,0,0,0,0,N,3.4,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4582,47047,5,1026,2020,43,585,12533945,4868627,50883,412,21432,,0.77,0.81,0.91,0.88,0.96,1.13,1.13,,4,10.3,-39,-6.2,630694,5.3,109813,2.3,-1292,-2.5,45,12.3,2341,12.3
4583,47049,5,1026,2020,21,261,3551496,1987524,17028,262,13620,,0.79,0.56,0.56,0.57,0.71,0.99,1.0,,1,5.0,7,2.8,290965,8.9,23993,1.2,-2454,-12.6,15,6.1,771,6.0
4584,47051,5,1026,2020,79,1066,18447791,8730981,92407,333,17312,,1.14,1.06,1.09,1.18,1.93,1.02,1.02,,1,1.3,-96,-8.3,-1884074,-9.3,-656527,-7.0,-6398,-6.5,-3,-0.9,-179,-1.0
4585,47053,5,1026,2020,92,1214,17871583,9871267,76798,283,14716,,1.09,0.94,0.84,0.98,0.82,0.9,0.9,,6,7.0,-10,-0.8,1141942,6.8,278261,2.9,6112,8.6,20,7.6,1051,7.7
4586,47055,5,1026,2020,56,764,11754670,5966903,41642,296,15381,,1.02,0.88,0.79,0.86,0.74,0.9,0.9,,3,5.7,4,0.5,613082,5.5,79381,1.3,-4555,-9.9,14,5.0,727,5.0
4587,47057,5,1026,2020,25,164,2553586,1260517,10984,300,15586,,1.0,0.44,0.41,0.46,0.52,0.93,0.93,,3,13.6,14,9.3,212746,9.1,116981,10.2,-1074,-8.9,0,0.0,-20,-0.1
4588,47059,1,1026,2020,1,11,591458,0,0,1066,55449,,5.29,1.43,2.3,0.0,0.0,1.66,1.66,,0,0.0,2,22.2,38919,7.0,0,0.0,0,0.0,-62,-5.5,-3228,-5.5
4589,47059,5,1026,2020,125,1829,29289172,14838092,120075,308,16012,,1.13,0.84,0.81,0.89,0.8,0.96,0.96,,7,5.9,-124,-6.3,-3641325,-11.1,-49172,-0.3,-14547,-10.8,-16,-4.9,-854,-5.1
4590,47061,5,1026,2020,17,174,2389452,1361771,13791,265,13759,,1.0,0.92,1.0,1.06,0.77,1.09,1.09,,1,6.2,30,20.8,387920,19.4,265038,24.2,1860,15.6,-3,-1.1,-157,-1.1
4591,47063,5,1026,2020,145,2597,44790552,21399730,203133,332,17249,,1.25,0.9,0.91,0.94,1.34,1.01,1.01,,0,0.0,-265,-9.3,-2614061,-5.5,-1548232,-6.7,-44067,-17.8,14,4.4,687,4.1
4592,47065,1,1026,2020,1,3,310400,0,0,2171,112873,,0.65,0.05,0.11,0.0,0.0,2.52,2.52,,0,0.0,1,50.0,113106,57.3,0,0.0,0,0.0,274,14.4,14226,14.4
4593,47065,3,1026,2020,25,153,4402971,0,0,552,28715,,5.29,0.33,0.3,0.0,0.0,0.92,0.92,,0,0.0,-7,-4.4,218836,5.2,0,0.0,0,0.0,48,9.5,2496,9.5
4594,47065,5,1026,2020,1131,19784,405056892,176696639,1591125,394,20474,,1.26,1.08,0.99,1.23,1.53,0.92,0.92,,18,1.6,-4704,-19.2,-70479110,-14.8,-28296383,-13.8,-235119,-12.9,21,5.6,1055,5.4
4595,47067,5,1026,2020,4,36,590092,263309,351,315,16391,,0.6,0.44,0.57,0.62,0.05,1.3,1.3,,0,0.0,-6,-14.3,-34001,-5.4,-45960,-14.9,-113,-24.4,28,9.8,1472,9.9
4596,47069,5,1026,2020,34,285,4756861,2459329,25986,321,16696,,1.02,0.47,0.46,0.64,0.95,0.98,0.98,,3,9.7,-41,-12.6,-248912,-5.0,-294373,-10.7,440,1.7,26,8.8,1341,8.7
4597,47071,1,1026,2020,1,26,1357482,0,0,988,51387,,12.35,10.18,14.48,0.0,0.0,1.4,1.4,,0,0.0,-2,-7.1,-166820,-10.9,0,0.0,0,0.0,-59,-5.6,-3052,-5.6
4598,47071,5,1026,2020,67,804,12022161,6561156,67577,288,14953,,1.41,1.12,0.91,1.29,1.59,0.82,0.82,,4,6.3,40,5.2,758901,6.7,327202,5.2,9691,16.7,4,1.4,207,1.4
4599,47073,3,1026,2020,1,0,0,0,0,0,0,N,3.1,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4600,47073,5,1026,2020,72,945,12631313,6939718,44037,257,13371,,1.17,0.87,0.65,0.84,0.91,0.75,0.75,,-2,-2.7,-66,-6.5,-430465,-3.3,-387817,-5.3,509,1.2,9,3.6,457,3.5
4601,47075,5,1026,2020,32,329,4431436,2584273,30810,259,13469,,1.11,0.73,0.56,0.78,1.21,0.76,0.76,,0,0.0,-34,-9.4,-521625,-10.5,-36342,-1.4,-2334,-7.0,-3,-1.1,-163,-1.2
4602,47077,5,1026,2020,42,693,9454392,5427799,40430,262,13644,,0.93,0.98,0.87,1.05,0.85,0.88,0.88,,3,7.7,9,1.3,502886,5.6,137727,2.6,-5103,-11.2,10,4.0,559,4.3
4603,47079,5,1026,2020,80,939,13717396,7655073,94568,281,14610,,1.26,0.93,0.83,1.06,1.28,0.9,0.9,,-1,-1.2,-73,-7.2,-5754382,-29.6,-543841,-6.6,-19418,-17.0,-89,-24.1,-4626,-24.0
4604,47081,5,1026,2020,31,305,4938823,2401744,10914,311,16188,,1.09,0.88,0.84,1.09,0.45,0.96,0.96,,1,3.3,2,0.7,147706,3.1,127121,5.6,-1496,-12.1,7,2.3,393,2.5
4605,47083,5,1026,2020,12,110,1383997,738584,4283,242,12563,,1.19,0.83,0.74,0.8,0.66,0.89,0.89,,0,0.0,0,0.0,136684,11.0,9001,1.2,-894,-17.3,23,10.5,1172,10.3
4606,47085,5,1026,2020,50,599,9229586,4703276,61172,296,15408,,1.61,1.12,0.88,1.19,1.21,0.78,0.78,,3,6.4,-27,-4.3,66837,0.7,-371617,-7.3,-8782,-12.6,15,5.3,773,5.3
4607,47087,5,1026,2020,12,133,1911380,1218326,18567,277,14416,,0.97,1.02,0.97,1.38,2.46,0.95,0.95,,1,9.1,30,29.1,631682,49.4,348686,40.1,5928,46.9,38,15.9,1972,15.8
4608,47089,5,1026,2020,88,1307,21830439,11374328,121877,321,16698,,1.29,1.09,0.97,1.28,2.02,0.89,0.9,,1,1.1,-144,-9.9,-2135510,-8.9,-570271,-4.8,-26759,-18.0,3,0.9,176,1.1
4609,47091,5,1026,2020,32,322,4955676,2586561,37076,296,15414,,1.35,0.82,0.7,0.96,1.48,0.85,0.85,,-1,-3.0,8,2.5,277788,5.9,36580,1.4,-4974,-11.8,10,3.5,532,3.6
4610,47093,5,1026,2020,1297,25355,519635083,222351777,1803118,394,20495,,1.14,1.19,1.12,1.33,1.4,0.94,0.95,,42,3.3,-4250,-14.4,-60350504,-10.4,-25397810,-10.3,-290936,-13.9,17,4.5,904,4.6
4611,47095,5,1026,2020,12,131,2265491,1088022,20337,334,17349,,1.39,0.93,1.08,1.58,2.7,1.16,1.16,,-2,-14.3,7,5.6,164492,7.8,76358,7.5,1361,7.2,9,2.8,451,2.7
4612,47097,3,1026,2020,1,0,0,0,0,0,0,N,6.17,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4613,47097,5,1026,2020,25,331,5143056,2674593,24826,299,15538,,0.81,0.54,0.5,0.69,0.68,0.92,0.92,,2,8.7,1,0.3,528102,11.4,173388,6.9,377,1.5,30,11.2,1567,11.2
4614,47099,3,1026,2020,1,0,0,0,0,0,0,N,2.92,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4615,47099,5,1026,2020,70,1062,16318099,8183401,72601,296,15371,,1.08,1.08,1.07,1.1,0.98,0.99,0.99,,0,0.0,-60,-5.3,639161,4.1,-308055,-3.6,8722,13.7,27,10.0,1391,9.9
4616,47101,1,1026,2020,1,7,440454,0,0,1210,62922,,30.69,7.53,16.08,0.0,0.0,2.14,2.14,,0,0.0,0,0.0,27235,6.6,0,0.0,0,0.0,101,9.1,5264,9.1
4617,47101,3,1026,2020,1,0,0,0,0,0,0,N,9.98,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4618,47101,5,1026,2020,22,301,5334509,2217382,26168,341,17723,,1.15,1.15,1.39,1.1,1.48,1.21,1.21,,4,22.2,5,1.7,232205,4.6,-11975,-0.5,714,2.8,9,2.7,471,2.7
4619,47103,5,1026,2020,50,853,12048827,6602003,40966,272,14129,,0.91,1.05,0.93,1.04,0.73,0.89,0.89,,1,2.0,-18,-2.1,-436265,-3.5,-241960,-3.5,2912,7.7,-4,-1.4,-204,-1.4
4620,47105,3,1026,2020,1,0,0,0,0,0,0,N,2.03,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4621,47105,5,1026,2020,110,1770,33979107,15348180,103897,369,19196,,1.18,1.15,1.18,1.21,1.15,1.02,1.02,,7,6.8,-196,-10.0,-2310754,-6.4,-1287676,-7.7,-28280,-21.4,14,3.9,741,4.0
4622,47107,3,1026,2020,2,0,0,0,0,0,0,N,4.7,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4623,47107,5,1026,2020,99,1479,22882058,11413173,98698,298,15473,,1.22,0.9,0.75,0.81,0.98,0.84,0.83,,4,4.2,-160,-9.8,-637833,-2.7,-615784,-5.1,-10705,-9.8,22,8.0,1119,7.8
4624,47109,3,1026,2020,1,0,0,0,0,0,0,N,4.92,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4625,47109,5,1026,2020,33,427,5721439,3334700,30976,257,13389,,0.85,0.89,0.81,0.9,0.7,0.9,0.91,,0,0.0,-4,-0.9,234631,4.3,-71414,-2.1,-112,-0.4,12,4.9,664,5.2
4626,47111,5,1026,2020,24,348,4981971,2522474,12635,275,14306,,0.77,0.78,0.79,0.71,0.56,1.0,1.0,,1,4.3,-27,-7.2,-288164,-5.5,-250862,-9.0,-84,-0.7,5,1.9,262,1.9
4627,47113,5,1026,2020,252,5047,90774088,42834749,398285,346,17986,,1.16,0.96,0.91,1.12,1.35,0.95,0.95,,5,2.0,-722,-12.5,-6718005,-6.9,-3329481,-7.2,-8383,-2.1,21,6.5,1087,6.4
4628,47115,3,1026,2020,1,0,0,0,0,0,0,N,4.66,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4629,47115,5,1026,2020,59,1198,17848116,9102754,49891,287,14898,,1.44,1.79,1.62,1.81,1.06,0.9,0.9,,0,0.0,-66,-5.2,-1190956,-6.3,-589290,-6.1,1703,3.5,-3,-1.0,-165,-1.1
4630,47117,5,1026,2020,45,622,10183891,5021109,41235,315,16384,,0.92,0.76,0.7,0.7,0.62,0.92,0.92,,2,4.7,-20,-3.1,477291,4.9,-34112,-0.7,1711,4.3,24,8.2,1255,8.3
4631,47119,3,1026,2020,23,124,2498238,1063881,3193,388,20201,,23.44,1.5,1.07,4.04,0.72,0.71,0.71,,1,4.5,1,0.8,362916,17.0,-4684,-0.4,-798,-20.0,54,16.2,2829,16.3
4632,47119,5,1026,2020,220,3542,66405267,30107962,251337,361,18747,,1.18,1.09,1.01,1.13,0.58,0.93,0.93,,17,8.4,-334,-8.6,-68301,-0.1,-1690390,-5.3,-32809,-11.5,31,9.4,1598,9.3
4633,47121,5,1026,2020,12,128,1881891,959471,9403,283,14731,,1.1,0.65,0.54,0.64,0.32,0.82,0.83,,0,0.0,-7,-5.2,142825,8.2,11562,1.2,689,7.9,35,14.1,1809,14.0
4634,47123,3,1026,2020,1,0,0,0,0,0,0,N,2.96,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4635,47123,5,1026,2020,90,1386,22157132,10658354,68322,307,15987,,1.4,1.09,1.06,1.1,0.67,0.97,0.98,,-2,-2.2,-23,-1.6,1243860,5.9,306225,3.0,-1452,-2.1,22,7.7,1147,7.7
4636,47125,5,1026,2020,448,7967,134886080,65990229,686973,326,16930,,1.52,1.56,1.55,1.78,2.11,0.99,0.99,,9,2.1,-595,-6.9,-3706496,-2.7,-4495977,-6.4,6469,1.0,15,4.8,742,4.6
4637,47127,5,1026,2020,7,44,635173,394826,4939,276,14327,,0.95,0.21,0.16,0.28,0.74,0.74,0.74,,0,0.0,-31,-41.3,-549786,-46.4,-208140,-34.5,-4484,-47.6,-27,-8.9,-1420,-9.0
4638,47129,1,1026,2020,1,10,492179,0,0,996,51808,,34.7,9.85,15.89,0.0,0.0,1.7,1.7,,0,0.0,-1,-9.1,-87463,-15.1,0,0.0,0,0.0,-41,-4.0,-2112,-3.9
4639,47129,5,1026,2020,12,148,2434831,1062052,8985,316,16433,,0.71,0.52,0.56,0.7,0.55,1.08,1.08,,3,33.3,21,16.5,191241,8.5,33568,3.3,-4679,-34.2,-23,-6.8,-1198,-6.8
4640,47131,3,1026,2020,1,0,0,0,0,0,0,N,3.23,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4641,47131,5,1026,2020,69,964,15330459,7747353,87573,306,15907,,1.17,0.98,0.96,0.94,1.45,0.98,0.98,,4,6.2,-45,-4.5,-392965,-2.5,-68021,-0.9,-16,0.0,6,2.0,320,2.1
4642,47133,5,1026,2020,39,487,6771447,3759947,32214,267,13904,,1.19,1.1,0.95,1.05,1.12,0.86,0.87,,5,14.7,-6,-1.2,577776,9.3,28243,0.8,-981,-3.0,25,10.3,1341,10.7
4643,47135,5,1026,2020,10,86,1125647,616910,3794,252,13127,,0.93,0.59,0.56,0.48,0.47,0.95,0.95,,1,11.1,-4,-4.4,175276,18.4,36254,6.2,-435,-10.3,48,23.5,2528,23.9
4644,47137,5,1026,2020,15,152,2942889,1342576,33140,373,19372,,1.48,1.73,2.6,2.06,3.4,1.51,1.51,,0,0.0,-22,-12.6,184354,6.7,-132259,-9.0,-9389,-22.1,67,21.9,3473,21.8
4645,47139,3,1026,2020,1,0,0,0,0,0,0,N,8.29,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4646,47139,5,1026,2020,45,469,6718549,3874535,49829,276,14341,,1.96,2.27,2.28,2.68,3.51,1.0,1.0,,1,2.3,-82,-14.9,-335840,-4.8,-359858,-8.5,-3102,-5.9,30,12.2,1540,12.0
4647,47141,5,1026,2020,191,3710,63648451,30702449,221891,330,17154,,1.08,1.09,1.11,1.24,1.25,1.02,1.02,,1,0.5,-476,-11.4,-4705556,-6.9,-2718746,-8.1,-29348,-11.7,16,5.1,824,5.0
4648,47143,3,1026,2020,1,0,0,0,0,0,0,N,4.47,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4649,47143,5,1026,2020,63,889,12986203,6517733,69056,281,14604,,1.48,0.95,0.69,1.02,1.17,0.72,0.72,,-2,-3.1,-117,-11.6,-745217,-5.4,-636238,-8.9,-14159,-17.0,19,7.3,957,7.0
4650,47145,3,1026,2020,1,0,0,0,0,0,0,N,2.71,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4651,47145,5,1026,2020,95,1373,24660113,11548969,74433,345,17962,,1.35,0.78,0.47,0.94,0.82,0.61,0.61,,4,4.4,-40,-2.8,544322,2.3,-6793,-0.1,-10024,-11.9,17,5.2,898,5.3
4652,47147,5,1026,2020,114,1757,31897970,14244240,125816,349,18154,,1.05,0.88,0.92,0.85,1.03,1.04,1.04,,5,4.6,-86,-4.7,599594,1.9,-176452,-1.2,25663,25.6,22,6.7,1169,6.9
4653,47149,1,1026,2020,1,12,697190,0,0,1117,58099,,1.09,0.29,0.4,0.0,0.0,1.39,1.39,,0,0.0,-2,-14.3,-93500,-11.8,0,0.0,0,0.0,44,4.1,2286,4.1
4654,47149,5,1026,2020,698,13392,253592872,115045562,1067770,364,18936,,1.3,1.13,1.02,1.17,1.57,0.91,0.91,,27,4.0,-1446,-9.7,-10310569,-3.9,-7786693,-6.3,-92577,-8.0,22,6.4,1151,6.5
4655,47151,1,1026,2020,1,55,3228190,0,0,1130,58783,,19.45,31.13,67.36,0.0,0.0,2.17,2.17,,0,0.0,2,3.8,298735,10.2,0,0.0,0,0.0,57,5.3,2984,5.3
4656,47151,5,1026,2020,28,402,5372493,3119490,13678,257,13356,,0.93,0.81,0.8,0.78,0.35,0.99,0.99,,2,7.7,3,0.8,269879,5.3,145473,4.9,-2116,-13.4,11,4.5,578,4.5
4657,47153,5,1026,2020,19,283,4519579,2335697,10683,307,15951,,0.94,1.03,1.12,1.14,0.62,1.09,1.09,,2,11.8,-2,-0.7,405371,9.9,216086,10.2,-1042,-8.9,29,10.4,1494,10.3
4658,47155,1,1026,2020,1,187,12174619,0,0,1254,65192,,2.29,12.72,28.88,0.0,0.0,2.27,2.27,,0,0.0,4,2.2,449203,3.8,0,0.0,0,0.0,24,2.0,1206,1.9
4659,47155,5,1026,2020,753,19045,514307353,188813605,2971588,519,27005,,2.95,4.6,8.68,5.21,7.01,1.89,1.89,,30,4.1,-3383,-15.1,-51773697,-9.1,-14614470,-7.2,-707907,-19.2,34,7.0,1765,7.0
4660,47157,3,1026,2020,1,0,0,0,0,0,0,N,0.1,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4661,47157,5,1026,2020,2174,39531,1009344697,346433527,3135454,491,25533,,1.19,0.9,0.92,1.05,1.16,1.02,1.02,,32,1.5,-9189,-18.9,-191594726,-16.0,-64312487,-15.7,-649301,-17.2,17,3.6,883,3.6
4662,47159,3,1026,2020,1,0,0,0,0,0,0,N,6.55,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4663,47159,5,1026,2020,23,358,5045930,2979497,21204,271,14085,,0.79,0.79,0.6,0.88,0.98,0.76,0.76,,1,4.5,-31,-8.0,-237520,-4.5,-113801,-3.7,-668,-3.1,9,3.4,485,3.6
4664,47161,1,1026,2020,1,13,815561,0,0,1230,63966,,33.04,14.44,21.36,0.0,0.0,1.51,1.51,,0,0.0,-2,-13.3,-131173,-13.9,0,0.0,0,0.0,-26,-2.1,-1326,-2.0
4665,47161,5,1026,2020,19,209,2932264,1752375,20255,270,14030,,1.07,0.82,0.55,0.9,0.64,0.66,0.66,,1,5.6,-7,-3.2,254987,9.5,29200,1.7,1273,6.7,32,13.4,1645,13.3
4666,47163,5,1026,2020,371,6835,125385417,54336378,332214,353,18344,,1.22,1.13,1.0,1.23,1.0,0.89,0.89,,-3,-0.8,-1119,-14.1,-12629378,-9.2,-6226435,-10.3,-95795,-22.4,19,5.7,992,5.7
4667,47165,5,1026,2020,355,5907,118131255,51743481,438809,385,19998,,1.02,1.18,1.23,1.24,1.21,1.04,1.04,,17,5.0,-356,-5.7,-2817965,-2.3,-709325,-1.4,-8091,-1.8,14,3.8,687,3.6
4668,47167,3,1026,2020,1,0,0,0,0,0,0,N,2.75,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4669,47167,5,1026,2020,80,1076,15605295,8460110,79548,279,14508,,1.16,1.03,0.86,1.14,0.99,0.84,0.84,,9,12.7,-66,-5.8,-1057379,-6.3,-257386,-3.0,-4198,-5.0,-2,-0.7,-89,-0.6
4670,47169,5,1026,2020,10,138,2365959,1104471,9920,329,17103,,0.89,0.84,0.83,1.07,1.93,0.99,0.99,,0,0.0,-6,-4.2,57260,2.5,-53294,-4.6,-538,-5.1,20,6.5,1033,6.4
4671,47171,5,1026,2020,35,466,6272073,3391688,34153,259,13462,,1.5,1.07,0.76,1.13,1.31,0.71,0.71,,-2,-5.4,-88,-15.9,-503752,-7.4,-458534,-11.9,4423,14.9,24,10.2,1239,10.1
4672,47173,3,1026,2020,1,0,0,0,0,0,0,N,8.57,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4673,47173,5,1026,2020,21,232,3388738,1701557,7637,281,14612,,0.95,1.03,0.98,1.01,0.66,0.95,0.95,,1,5.0,-9,-3.7,129179,4.0,34321,2.1,-44,-0.6,21,8.1,1092,8.1
4674,47175,5,1026,2020,3,0,0,0,0,0,0,N,0.53,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4675,47177,3,1026,2020,1,0,0,0,0,0,0,N,2.64,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4676,47177,5,1026,2020,62,943,13880093,7168367,42650,283,14722,,0.86,0.82,0.74,0.86,0.74,0.9,0.9,,2,3.3,-61,-6.1,-180899,-1.3,-669447,-8.5,-1524,-3.4,14,5.2,723,5.2
4677,47179,3,1026,2020,1,0,0,0,0,0,0,N,0.71,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4678,47179,5,1026,2020,334,6509,117678439,54365700,416811,348,18080,,1.25,1.19,1.15,1.51,1.66,0.97,0.97,,7,2.1,-763,-10.5,-11927694,-9.2,-4224632,-7.2,-39382,-8.6,5,1.5,256,1.4
4679,47181,5,1026,2020,21,236,3657893,1693622,33949,298,15500,,0.98,0.67,0.65,0.68,1.61,0.98,0.98,,2,10.5,14,6.3,258324,7.6,33041,2.0,-2840,-7.7,4,1.4,210,1.4
4680,47183,5,1026,2020,60,847,12509226,6610629,88058,284,14765,,1.2,0.86,0.83,1.04,0.67,0.97,0.97,,1,1.7,-58,-6.4,-357085,-2.8,-451311,-6.4,-11302,-11.4,11,4.0,548,3.9
4681,47185,3,1026,2020,1,0,0,0,0,0,0,N,4.64,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4682,47185,5,1026,2020,36,507,7329061,3853116,31250,278,14456,,0.88,0.8,0.76,0.83,0.79,0.95,0.96,,-2,-5.3,-8,-1.6,266307,3.8,-13894,-0.4,-2342,-7.0,14,5.3,729,5.3
4683,47187,1,1026,2020,1,4,212156,0,0,1064,55345,,0.68,0.09,0.08,0.0,0.0,0.93,0.93,,0,0.0,-2,-33.3,-99586,-31.9,0,0.0,0,0.0,65,6.5,3388,6.5
4684,47187,5,1026,2020,957,13725,341251277,124464353,1243070,478,24863,,1.11,1.1,0.93,1.12,1.32,0.84,0.84,,51,5.6,-2239,-14.0,-51359273,-13.1,-16175405,-11.5,-200793,-13.9,5,1.1,270,1.1
4685,47189,5,1026,2020,318,5259,101413183,44863371,406088,371,19285,,1.14,1.13,1.16,1.06,1.29,1.03,1.03,,10,3.2,-555,-9.5,-6126385,-5.7,-2915878,-6.1,-22200,-5.2,15,4.2,788,4.3
4686,47999,1,1026,2020,2,10,561301,0,0,1107,57569,,1.22,0.5,0.41,0.0,0.0,0.84,0.84,,0,0.0,5,100.0,250156,80.4,0,0.0,0,0.0,2,0.2,127,0.2
4687,47999,5,1026,2020,226,0,0,0,0,0,0,N,0.24,0.0,0.0,0.0,0.0,0.0,0.0,N,14,6.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4691,48001,3,1026,2020,2,0,0,0,0,0,0,N,2.76,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4692,48001,5,1026,2020,116,1560,26420700,14228164,115899,326,16941,,0.84,0.86,0.75,0.86,0.66,0.87,0.87,,0,0.0,-116,-6.9,-30442,-0.1,386258,2.8,4092,3.7,22,7.2,1158,7.3
4693,48003,3,1026,2020,2,0,0,0,0,0,0,N,8.5,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
